,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM,Loyalty
3327,16842.0,64,64,1260.44,3,2,2,7,Diamond
3328,16843.0,42,379,10183.82,2,1,1,4,Platinum
3329,16846.0,50,11,214.32000000000002,2,4,4,10,Silver
3330,16847.0,43,12,193.44,2,4,4,10,Silver
3331,16848.0,52,14,281.42,3,4,4,11,Bronze
3332,16849.0,186,8,124.57,4,4,4,12,Bronze
3333,16850.0,333,19,332.41,4,3,3,10,Silver
3334,16851.0,4,20,342.45000000000005,1,3,3,7,Diamond
3335,16852.0,10,9,144.91,1,4,4,9,Gold
3336,16855.0,23,19,328.40000000000003,2,3,3,8,Gold
3337,16856.0,14,2,35.400000000000006,1,4,4,9,Gold
3338,16858.0,366,13,345.8900000000001,4,4,3,11,Bronze
3339,16859.0,106,72,473.14,3,2,3,8,Gold
3340,16861.0,59,8,151.65,3,4,4,11,Bronze
3341,16863.0,29,28,481.34999999999997,2,3,3,8,Gold
3342,16866.0,140,11,207.73999999999998,3,4,4,11,Bronze
3343,16869.0,22,128,797.32,2,1,2,5,Platinum
3344,16871.0,22,139,2761.49,2,1,1,4,Platinum
3345,16872.0,77,7,680.02,3,4,2,9,Gold
3346,16873.0,4,289,7066.3099999999995,1,1,1,3,Platinum
3347,16875.0,64,123,2023.47,3,1,1,5,Platinum
3348,16877.0,12,156,846.62,1,1,2,4,Platinum
3349,16878.0,24,6,0.0,2,4,4,10,Silver
3350,16880.0,30,174,1491.43,2,1,2,5,Platinum
3351,16881.0,66,1,432.0,3,4,3,10,Silver
3352,16882.0,66,39,705.12,3,3,2,8,Gold
3353,16883.0,187,37,272.47999999999996,4,3,4,11,Bronze
3354,16884.0,37,26,429.84000000000003,2,3,3,8,Gold
3355,16885.0,15,96,450.4100000000001,1,2,3,6,Diamond
3356,16887.0,35,36,192.33,2,3,4,9,Gold
3357,16889.0,194,135,1578.67,4,1,2,7,Diamond
3358,16891.0,1,186,742.4300000000001,1,1,2,4,Platinum
3359,16892.0,1,99,489.49,1,2,3,6,Diamond
3360,16893.0,366,45,145.93,4,2,4,10,Silver
3361,16895.0,64,62,202.26999999999998,3,2,4,9,Gold
3362,16897.0,299,44,213.03000000000003,4,2,4,10,Silver
3363,16898.0,26,158,436.68000000000006,2,1,3,6,Diamond
3364,16899.0,7,123,1271.06,1,1,2,4,Platinum
3365,16900.0,11,82,187.69,1,2,4,7,Diamond
3366,16902.0,116,44,1706.88,3,2,1,6,Diamond
3367,16903.0,29,56,363.2,2,2,3,7,Diamond
3368,16904.0,4,665,3653.7500000000005,1,1,1,3,Platinum
3369,16905.0,5,200,3020.65,1,1,1,3,Platinum
3370,16906.0,81,86,559.5900000000003,3,2,3,8,Gold
3371,16907.0,29,140,928.76,2,1,2,5,Platinum
3372,16909.0,64,19,364.14,3,3,3,9,Gold
3373,16910.0,4,545,1508.9599999999998,1,1,2,4,Platinum
3374,16912.0,23,104,2508.87,2,1,1,4,Platinum
3375,16913.0,290,8,113.44,4,4,4,12,Bronze
3376,16914.0,36,30,183.75999999999996,2,3,4,9,Gold
3377,16915.0,9,57,621.6800000000001,1,2,3,6,Diamond
3378,16916.0,23,136,562.41,2,1,3,6,Diamond
3379,16917.0,276,9,391.52000000000004,4,4,3,11,Bronze
3380,16918.0,49,130,1043.3400000000001,2,1,2,5,Platinum
3381,16919.0,156,326,2592.25,4,1,1,6,Diamond
3382,16921.0,61,55,154.18,3,2,4,9,Gold
3383,16923.0,12,650,6488.3,1,1,1,3,Platinum
3384,16924.0,21,87,722.6399999999999,2,2,2,6,Diamond
3385,16926.0,371,14,230.25000000000003,4,4,4,12,Bronze
3386,16927.0,115,6,543.0500000000001,3,4,3,10,Silver
3387,16928.0,80,208,2748.6,3,1,1,5,Platinum
3388,16929.0,3,77,1295.3899999999999,1,2,2,5,Platinum
3389,16930.0,26,53,378.89,2,2,3,7,Diamond
3390,16931.0,5,886,4554.870000000001,1,1,1,3,Platinum
3391,16932.0,53,48,150.23,3,2,4,9,Gold
3392,16933.0,1,49,530.08,1,2,3,6,Diamond
3393,16934.0,54,61,931.0300000000002,3,2,2,7,Diamond
3394,16936.0,25,56,261.90000000000003,2,2,4,8,Gold
3395,16938.0,8,236,1878.43,1,1,1,3,Platinum
3396,16940.0,52,305,3049.88,3,1,1,5,Platinum
3397,16942.0,12,279,1878.51,1,1,1,3,Platinum
3398,16943.0,211,33,816.7299999999999,4,3,2,9,Gold
3399,16945.0,21,249,4345.5,2,1,1,4,Platinum
3400,16947.0,235,21,406.48,4,3,3,10,Silver
3401,16948.0,138,19,435.02000000000004,3,3,3,9,Gold
3402,16949.0,3,61,1161.2700000000002,1,2,2,5,Platinum
3403,16950.0,56,42,1178.56,3,2,2,7,Diamond
3404,16951.0,123,87,1262.7500000000002,3,2,2,7,Diamond
3405,16952.0,109,16,167.60999999999999,3,4,4,11,Bronze
3406,16953.0,30,1,20.8,2,4,4,10,Silver
3407,16954.0,0,54,2085.08,1,2,1,4,Platinum
3408,16955.0,184,26,493.66999999999996,4,3,3,10,Silver
3409,16956.0,9,18,292.34000000000003,1,3,3,7,Diamond
3410,16957.0,239,16,416.64,4,4,3,11,Bronze
3411,16959.0,87,7,117.35000000000001,3,4,4,11,Bronze
3412,16960.0,38,101,507.05,2,1,3,6,Diamond
3413,16961.0,116,14,234.17000000000002,3,4,4,11,Bronze
3414,16963.0,187,7,110.55000000000001,4,4,4,12,Bronze
3415,16965.0,226,26,201.18999999999994,4,3,4,11,Bronze
3416,16966.0,8,31,2148.4700000000003,1,3,1,5,Platinum
3417,16967.0,189,21,319.02,4,3,3,10,Silver
3418,16968.0,4,31,439.43,1,3,3,7,Diamond
3419,16969.0,39,42,650.4100000000001,2,2,2,6,Diamond
3420,16971.0,2,42,232.20999999999998,1,2,4,7,Diamond
3421,16976.0,267,2,251.51999999999998,4,4,4,12,Bronze
3422,16978.0,77,39,344.3299999999999,3,3,3,9,Gold
3423,16979.0,3,91,1809.05,1,2,1,4,Platinum
3424,16980.0,255,81,1028.46,4,2,2,8,Gold
3425,16982.0,60,22,384.06,3,3,3,9,Gold
3426,16983.0,12,144,1894.82,1,1,1,3,Platinum
3427,16984.0,78,411,4370.59,3,1,1,5,Platinum
3428,16985.0,17,121,5461.619999999999,2,1,1,4,Platinum
3429,16986.0,29,3,1873.2,2,4,1,7,Diamond
3430,16987.0,3,128,1616.8000000000002,1,1,1,3,Platinum
3431,16988.0,5,7,126.12,1,4,4,9,Gold
3432,16989.0,7,12,1133.25,1,4,2,7,Diamond
3433,16990.0,218,1,179.0,4,4,4,12,Bronze
3434,16992.0,10,95,1601.8599999999997,1,2,2,5,Platinum
3435,16995.0,372,1,-1.25,4,4,4,12,Bronze
3436,16996.0,30,41,1427.4600000000003,2,3,2,7,Diamond
3437,16997.0,288,12,702.0,4,4,2,10,Silver
3438,16998.0,149,6,287.02,4,4,4,12,Bronze
3439,16999.0,23,23,484.82,2,3,3,8,Gold
3440,17001.0,0,169,3989.5699999999997,1,1,1,3,Platinum
3441,17002.0,73,50,1487.7800000000002,3,2,2,7,Diamond
3442,17004.0,46,43,1312.14,2,2,2,6,Diamond
3443,17006.0,4,44,781.78,1,2,2,5,Platinum
3444,17007.0,50,53,877.43,2,2,2,6,Diamond
3445,17010.0,16,12,185.46,1,4,4,9,Gold
3446,17011.0,30,15,270.9,2,4,4,10,Silver
3447,17014.0,8,73,562.6800000000001,1,2,3,6,Diamond
3448,17015.0,28,214,1838.6100000000001,2,1,1,4,Platinum
3449,17017.0,2,268,8574.11,1,1,1,3,Platinum
3450,17018.0,40,16,920.1,2,4,2,8,Gold
3451,17019.0,11,228,1258.08,1,1,2,4,Platinum
3452,17022.0,31,7,71.0,2,4,4,10,Silver
3453,17024.0,45,3,95.85,2,4,4,10,Silver
3454,17025.0,60,9,357.77,3,4,3,10,Silver
3455,17026.0,185,4,154.82999999999998,4,4,4,12,Bronze
3456,17027.0,78,150,835.86,3,1,2,6,Diamond
3457,17029.0,110,2,716.0,3,4,2,9,Gold
3458,17030.0,63,11,146.87000000000003,3,4,4,11,Bronze
3459,17031.0,11,22,380.35,1,3,3,7,Diamond
3460,17033.0,86,28,1030.14,3,3,2,8,Gold
3461,17034.0,16,32,734.5699999999999,1,3,2,6,Diamond
3462,17035.0,245,32,388.33,4,3,3,10,Silver
3463,17037.0,78,77,1253.2199999999998,3,2,2,7,Diamond
3464,17038.0,30,22,112.40000000000002,2,3,4,9,Gold
3465,17040.0,137,15,449.72999999999996,3,4,3,10,Silver
3466,17041.0,26,70,1055.6900000000003,2,2,2,6,Diamond
3467,17042.0,2,97,1036.5800000000002,1,2,2,5,Platinum
3468,17043.0,32,102,1735.18,2,1,1,4,Platinum
3469,17044.0,8,10,897.43,1,4,2,7,Diamond
3470,17045.0,113,22,339.43999999999994,3,3,3,9,Gold
3471,17046.0,157,22,642.0199999999999,4,3,3,10,Silver
3472,17047.0,85,65,1100.8999999999999,3,2,2,7,Diamond
3473,17048.0,115,48,864.32,3,2,2,7,Diamond
3474,17049.0,2,321,5589.83,1,1,1,3,Platinum
3475,17050.0,96,308,3185.64,3,1,1,5,Platinum
3476,17051.0,194,42,240.89,4,2,4,10,Silver
3477,17052.0,28,83,399.0899999999999,2,2,3,7,Diamond
3478,17053.0,128,14,496.37999999999994,3,4,3,10,Silver
3479,17054.0,28,84,1353.8300000000002,2,2,2,6,Diamond
3480,17058.0,81,62,1179.8899999999999,3,2,2,7,Diamond
3481,17059.0,29,514,3080.39,2,1,1,4,Platinum
3482,17060.0,266,5,234.24,4,4,4,12,Bronze
3483,17061.0,73,101,5116.129999999999,3,1,1,5,Platinum
3484,17062.0,313,70,529.4300000000001,4,2,3,9,Gold
3485,17063.0,8,82,1421.59,1,2,2,5,Platinum
3486,17064.0,58,61,855.4499999999999,3,2,2,7,Diamond
3487,17065.0,143,1,-112.35,3,4,4,11,Bronze
3488,17068.0,12,297,4531.34,1,1,1,3,Platinum
3489,17069.0,28,154,2655.2200000000003,2,1,1,4,Platinum
3490,17070.0,114,62,304.23999999999995,3,2,3,8,Gold
3491,17071.0,8,148,2385.48,1,1,1,3,Platinum
3492,17073.0,17,174,1446.0900000000001,2,1,2,5,Platinum
3493,17075.0,17,80,813.7700000000001,2,2,2,6,Diamond
3494,17076.0,36,25,841.0799999999999,2,3,2,7,Diamond
3495,17078.0,36,28,378.20000000000005,2,3,3,8,Gold
3496,17079.0,78,2,118.80000000000001,3,4,4,11,Bronze
3497,17080.0,22,9,285.5,2,4,4,10,Silver
3498,17081.0,25,63,288.91,2,2,4,8,Gold
3499,17082.0,33,81,2003.85,2,2,1,5,Platinum
3500,17083.0,109,52,1405.78,3,2,2,7,Diamond
3501,17084.0,35,149,2747.99,2,1,1,4,Platinum
3502,17085.0,123,188,1550.8,3,1,2,6,Diamond
3503,17086.0,7,96,2050.08,1,2,1,4,Platinum
3504,17088.0,28,115,1991.0100000000002,2,1,1,4,Platinum
3505,17090.0,4,62,1972.5500000000004,1,2,1,4,Platinum
3506,17091.0,2,198,3802.8100000000004,1,1,1,3,Platinum
3507,17092.0,50,124,1774.0300000000002,2,1,1,4,Platinum
3508,17094.0,318,15,270.19999999999993,4,4,4,12,Bronze
3509,17095.0,22,77,1088.1999999999998,2,2,2,6,Diamond
3510,17096.0,9,52,992.68,1,2,2,5,Platinum
3511,17097.0,2,213,937.92,1,1,2,4,Platinum
3512,17100.0,18,65,971.74,2,2,2,6,Diamond
3513,17101.0,10,42,1621.73,1,2,1,4,Platinum
3514,17102.0,261,1,25.5,4,4,4,12,Bronze
3515,17105.0,159,90,665.7799999999999,4,2,2,8,Gold
3516,17107.0,32,419,10362.48,2,1,1,4,Platinum
3517,17109.0,29,120,865.9300000000001,2,1,2,5,Platinum
3518,17110.0,165,12,163.3,4,4,4,12,Bronze
3519,17111.0,47,29,231.60999999999999,2,3,4,9,Gold
3520,17114.0,5,131,739.72,1,1,2,4,Platinum
3521,17115.0,8,43,806.8999999999999,1,2,2,5,Platinum
3522,17117.0,288,9,116.19999999999999,4,4,4,12,Bronze
3523,17118.0,317,10,157.02,4,4,4,12,Bronze
3524,17119.0,3,38,593.6099999999999,1,3,3,7,Diamond
3525,17120.0,233,18,307.46000000000004,4,3,3,10,Silver
3526,17122.0,119,7,138.32,3,4,4,11,Bronze
3527,17123.0,161,9,345.29999999999995,4,4,3,11,Bronze
3528,17124.0,185,31,294.24,4,3,3,10,Silver
3529,17125.0,50,35,230.5,2,3,4,9,Gold
3530,17126.0,152,250,976.55,4,1,2,7,Diamond
3531,17128.0,334,14,157.08999999999997,4,4,4,12,Bronze
3532,17131.0,5,134,2463.17,1,1,1,3,Platinum
3533,17133.0,15,27,4892.240000000001,1,3,1,5,Platinum
3534,17134.0,106,23,413.2,3,3,3,9,Gold
3535,17135.0,16,52,1139.73,1,2,2,5,Platinum
3536,17138.0,275,24,380.5,4,3,3,10,Silver
3537,17139.0,15,486,10567.869999999999,1,1,1,3,Platinum
3538,17140.0,247,18,454.12,4,3,3,10,Silver
3539,17142.0,239,15,578.9999999999999,4,4,3,11,Bronze
3540,17144.0,1,48,984.5699999999999,1,2,2,5,Platinum
3541,17146.0,105,35,749.78,3,3,2,8,Gold
3542,17147.0,22,85,1679.64,2,2,1,5,Platinum
3543,17148.0,51,9,124.88,3,4,4,11,Bronze
3544,17152.0,194,16,1503.5,4,4,2,10,Silver
3545,17153.0,24,14,213.77999999999997,2,4,4,10,Silver
3546,17154.0,75,23,329.34,3,3,3,9,Gold
3547,17155.0,17,20,251.69999999999993,2,3,4,9,Gold
3548,17157.0,7,15,306.54999999999995,1,4,3,8,Gold
3549,17158.0,32,67,1266.97,2,2,2,6,Diamond
3550,17159.0,21,102,1534.73,2,1,2,5,Platinum
3551,17160.0,31,229,3518.0299999999997,2,1,1,4,Platinum
3552,17162.0,28,105,1707.21,2,1,1,4,Platinum
3553,17163.0,21,5,293.1,2,4,3,9,Gold
3554,17164.0,32,145,2466.4,2,1,1,4,Platinum
3555,17165.0,284,10,158.68,4,4,4,12,Bronze
3556,17166.0,38,14,189.48999999999998,2,4,4,10,Silver
3557,17169.0,50,60,816.88,2,2,2,6,Diamond
3558,17171.0,289,16,224.91,4,4,4,12,Bronze
3559,17172.0,74,16,313.26,3,4,3,10,Silver
3560,17173.0,5,87,3755.6499999999996,1,2,1,4,Platinum
3561,17174.0,217,4,59.9,4,4,4,12,Bronze
3562,17175.0,44,64,1430.94,2,2,2,6,Diamond
3563,17176.0,201,15,306.13,4,4,3,11,Bronze
3564,17179.0,178,80,711.79,4,2,2,8,Gold
3565,17180.0,56,128,768.3199999999999,3,1,2,6,Diamond
3566,17181.0,57,23,239.91999999999996,3,3,4,10,Silver
3567,17183.0,7,76,3286.91,1,2,1,4,Platinum
3568,17186.0,46,2,144.0,2,4,4,10,Silver
3569,17187.0,226,10,203.95,4,4,4,12,Bronze
3570,17188.0,11,89,2275.58,1,2,1,4,Platinum
3571,17189.0,106,60,383.75000000000006,3,2,3,8,Gold
3572,17190.0,58,20,249.74,3,3,4,10,Silver
3573,17191.0,28,236,2093.68,2,1,1,4,Platinum
3574,17193.0,35,35,1674.46,2,3,1,6,Diamond
3575,17194.0,273,29,262.62,4,3,4,11,Bronze
3576,17197.0,29,29,1013.01,2,3,2,7,Diamond
3577,17198.0,23,96,692.2199999999999,2,2,2,6,Diamond
3578,17201.0,53,38,289.78000000000003,3,3,4,10,Silver
3579,17203.0,35,148,3560.08,2,1,1,4,Platinum
3580,17204.0,169,67,1352.9100000000003,4,2,2,8,Gold
3581,17205.0,53,13,384.08,3,4,3,10,Silver
3582,17206.0,53,7,204.24,3,4,4,11,Bronze
3583,17211.0,26,213,2299.67,2,1,1,4,Platinum
3584,17212.0,253,4,226.85,4,4,4,12,Bronze
3585,17213.0,40,164,2741.08,2,1,1,4,Platinum
3586,17214.0,60,102,974.1199999999999,3,1,2,6,Diamond
3587,17217.0,234,9,113.49999999999999,4,4,4,12,Bronze
3588,17218.0,4,271,1951.97,1,1,1,3,Platinum
3589,17219.0,31,25,114.23,2,3,4,9,Gold
3590,17220.0,24,467,3187.5499999999997,2,1,1,4,Platinum
3591,17221.0,7,62,334.48,1,2,3,6,Diamond
3592,17222.0,65,27,328.65,3,3,3,9,Gold
3593,17223.0,310,48,416.89,4,2,3,9,Gold
3594,17226.0,308,21,393.48999999999995,4,3,3,10,Silver
3595,17227.0,18,47,939.3199999999999,2,2,2,6,Diamond
3596,17228.0,15,208,1906.09,1,1,1,3,Platinum
3597,17229.0,96,47,318.76000000000005,3,2,3,8,Gold
3598,17230.0,264,73,3466.67,4,2,1,7,Diamond
3599,17231.0,12,536,3078.22,1,1,1,3,Platinum
3600,17232.0,2,35,417.77,1,3,3,7,Diamond
3601,17233.0,35,25,190.88,2,3,4,9,Gold
3602,17234.0,182,14,149.89,4,4,4,12,Bronze
3603,17235.0,25,29,550.0600000000002,2,3,3,8,Gold
3604,17236.0,12,105,916.1300000000001,1,1,2,4,Platinum
3605,17237.0,11,19,314.69,1,3,3,7,Diamond
3606,17238.0,2,555,3719.1000000000004,1,1,1,3,Platinum
3607,17239.0,312,16,379.95000000000005,4,4,3,11,Bronze
3608,17242.0,108,40,1135.04,3,3,2,8,Gold
3609,17243.0,1,394,8491.75,1,1,1,3,Platinum
3610,17244.0,53,31,954.9,3,3,2,8,Gold
3611,17245.0,204,9,171.45,4,4,4,12,Bronze
3612,17247.0,15,54,280.09000000000003,1,2,4,7,Diamond
3613,17248.0,120,69,318.65000000000003,3,2,3,8,Gold
3614,17250.0,3,56,381.97,1,2,3,6,Diamond
3615,17251.0,362,37,269.83000000000004,4,3,4,11,Bronze
3616,17252.0,116,86,348.90999999999997,3,2,3,8,Gold
3617,17253.0,18,18,178.26,2,3,4,9,Gold
3618,17254.0,4,111,271.19,1,1,4,6,Diamond
3619,17255.0,40,74,291.47999999999996,2,2,4,8,Gold
3620,17256.0,107,16,240.0,3,4,4,11,Bronze
3621,17259.0,148,116,581.2299999999999,4,1,3,8,Gold
3622,17262.0,52,12,1253.3600000000001,3,4,2,9,Gold
3623,17263.0,208,23,63.440000000000005,4,3,4,11,Bronze
3624,17265.0,138,122,550.0100000000001,3,1,3,7,Diamond
3625,17266.0,2,73,296.58,1,2,3,6,Diamond
3626,17267.0,127,37,317.2,3,3,3,9,Gold
3627,17268.0,107,6,763.64,3,4,2,9,Gold
3628,17272.0,42,116,2144.53,2,1,1,4,Platinum
3629,17274.0,35,25,107.82,2,3,4,9,Gold
3630,17277.0,227,69,1065.3500000000001,4,2,2,8,Gold
3631,17278.0,241,15,246.04000000000002,4,4,4,12,Bronze
3632,17279.0,57,9,187.82999999999998,3,4,4,11,Bronze
3633,17282.0,130,89,1685.46,3,2,1,6,Diamond
3634,17284.0,60,293,1636.58,3,1,1,5,Platinum
3635,17286.0,21,44,151.37,2,2,4,8,Gold
3636,17287.0,26,122,1049.0600000000002,2,1,2,5,Platinum
3637,17288.0,9,140,1417.63,1,1,2,4,Platinum
3638,17289.0,31,105,922.77,2,1,2,5,Platinum
3639,17290.0,3,96,513.01,1,2,3,6,Diamond
3640,17291.0,308,1,550.8000000000001,4,4,3,11,Bronze
3641,17293.0,8,132,1854.06,1,1,1,3,Platinum
3642,17295.0,28,68,547.0,2,2,3,7,Diamond
3643,17297.0,17,49,128.18,2,2,4,8,Gold
3644,17298.0,101,30,498.42,3,3,3,9,Gold
3645,17299.0,11,55,656.61,1,2,2,5,Platinum
3646,17301.0,21,59,163.24,2,2,4,8,Gold
3647,17302.0,14,81,1119.9299999999998,1,2,2,5,Platinum
3648,17303.0,361,53,250.03999999999996,4,2,4,10,Silver
3649,17306.0,10,69,8600.730000000001,1,2,1,4,Platinum
3650,17307.0,365,1,-152.64000000000001,4,4,4,12,Bronze
3651,17309.0,95,12,82.75,3,4,4,11,Bronze
3652,17311.0,78,55,1384.85,3,2,2,7,Diamond
3653,17312.0,138,14,644.3,3,4,2,9,Gold
3654,17313.0,17,28,2288.13,2,3,1,6,Diamond
3655,17314.0,24,136,2514.76,2,1,1,4,Platinum
3656,17315.0,0,485,6193.43,1,1,1,3,Platinum
3657,17317.0,46,11,2524.0200000000004,2,4,1,7,Diamond
3658,17320.0,100,73,1200.6200000000001,3,2,2,7,Diamond
3659,17321.0,8,99,657.16,1,2,2,5,Platinum
3660,17323.0,15,199,894.44,1,1,2,4,Platinum
3661,17324.0,17,49,986.4799999999999,2,2,2,6,Diamond
3662,17325.0,280,6,96.8,4,4,4,12,Bronze
3663,17329.0,14,33,523.11,1,3,3,7,Diamond
3664,17330.0,22,6,363.9,2,4,3,9,Gold
3665,17331.0,123,1,175.2,3,4,4,11,Bronze
3666,17333.0,85,28,494.25,3,3,3,9,Gold
3667,17334.0,301,12,306.6,4,4,3,11,Bronze
3668,17337.0,151,526,1897.5099999999998,4,1,1,6,Diamond
3669,17338.0,17,725,6461.79,2,1,1,4,Platinum
3670,17339.0,94,9,243.36,3,4,4,11,Bronze
3671,17340.0,9,424,11891.18,1,1,1,3,Platinum
3672,17341.0,156,157,682.29,4,1,2,7,Diamond
3673,17343.0,355,17,193.64,4,4,4,12,Bronze
3674,17344.0,46,31,157.61999999999998,2,3,4,9,Gold
3675,17345.0,15,83,519.69,1,2,3,6,Diamond
3676,17346.0,3,486,2557.9000000000005,1,1,1,3,Platinum
3677,17347.0,86,1,228.96,3,4,4,11,Bronze
3678,17348.0,14,213,1156.6,1,1,2,4,Platinum
3679,17349.0,179,8,98.25,4,4,4,12,Bronze
3680,17350.0,8,71,1251.4400000000003,1,2,2,5,Platinum
3681,17351.0,36,27,587.15,2,3,3,8,Gold
3682,17353.0,129,8,1740.0,3,4,1,8,Gold
3683,17354.0,50,16,1393.06,2,4,2,8,Gold
3684,17356.0,311,19,178.21999999999997,4,3,4,11,Bronze
3685,17357.0,24,44,384.39,2,2,3,7,Diamond
3686,17358.0,303,58,360.80999999999995,4,2,3,9,Gold
3687,17359.0,11,15,127.85999999999999,1,4,4,9,Gold
3688,17360.0,17,125,568.2400000000001,2,1,3,6,Diamond
3689,17361.0,49,29,488.20000000000005,2,3,3,8,Gold
3690,17362.0,239,35,312.22999999999996,4,3,3,10,Silver
3691,17364.0,0,409,4437.23,1,1,1,3,Platinum
3692,17365.0,12,465,4767.360000000001,1,1,1,3,Platinum
3693,17367.0,238,33,167.54999999999998,4,3,4,11,Bronze
3694,17368.0,23,124,1315.72,2,1,2,5,Platinum
3695,17370.0,72,33,446.17999999999995,3,3,3,9,Gold
3696,17371.0,17,86,418.40000000000003,2,2,3,7,Diamond
3697,17372.0,40,251,1337.18,2,1,2,5,Platinum
3698,17373.0,40,57,646.9200000000001,2,2,2,6,Diamond
3699,17374.0,218,28,495.7699999999999,4,3,3,10,Silver
3700,17375.0,190,71,372.49999999999994,4,2,3,9,Gold
3701,17376.0,70,24,203.2,3,3,4,10,Silver
3702,17377.0,23,405,3883.3199999999997,2,1,1,4,Platinum
3703,17379.0,11,78,389.72,1,2,3,6,Diamond
3704,17381.0,8,110,20272.43,1,1,1,3,Platinum
3705,17382.0,65,2,65.4,3,4,4,11,Bronze
3706,17383.0,4,49,193.39,1,2,4,7,Diamond
3707,17384.0,19,15,336.4,2,4,3,9,Gold
3708,17385.0,14,45,256.11,1,2,4,7,Diamond
3709,17386.0,7,28,2686.4200000000005,1,3,1,5,Platinum
3710,17387.0,19,76,746.81,2,2,2,6,Diamond
3711,17388.0,77,15,1259.5600000000002,3,4,2,9,Gold
3712,17389.0,0,224,31300.079999999998,1,1,1,3,Platinum
3713,17391.0,163,3,508.8,4,4,3,11,Bronze
3714,17392.0,306,56,417.27,4,2,3,9,Gold
3715,17394.0,219,4,203.86999999999995,4,4,4,12,Bronze
3716,17396.0,39,27,7330.8,2,3,1,6,Diamond
3717,17397.0,22,89,681.41,2,2,2,6,Diamond
3718,17398.0,114,38,653.38,3,3,2,8,Gold
3719,17400.0,126,206,2097.84,3,1,1,5,Platinum
3720,17402.0,4,59,2633.8499999999995,1,2,1,4,Platinum
3721,17403.0,36,32,263.92,2,3,4,9,Gold
3722,17404.0,4,201,30300.82,1,1,1,3,Platinum
3723,17405.0,1,94,967.2199999999998,1,2,2,5,Platinum
3724,17406.0,330,114,1912.7199999999998,4,1,1,6,Diamond
3725,17408.0,163,2,32.65,4,4,4,12,Bronze
3726,17409.0,184,13,771.8499999999999,4,4,2,10,Silver
3727,17410.0,16,64,1214.72,1,2,2,5,Platinum
3728,17411.0,12,43,748.94,1,2,2,5,Platinum
3729,17412.0,2,66,1258.0600000000002,1,2,2,5,Platinum
3730,17414.0,43,6,778.0,2,4,2,8,Gold
3731,17415.0,79,14,507.8399999999999,3,4,3,10,Silver
3732,17416.0,29,271,6838.34,2,1,1,4,Platinum
3733,17418.0,42,30,463.46,2,3,3,8,Gold
3734,17419.0,11,208,4200.97,1,1,1,3,Platinum
3735,17420.0,50,30,598.83,2,3,3,8,Gold
3736,17422.0,16,135,1853.1299999999997,1,1,1,3,Platinum
3737,17423.0,45,28,663.63,2,3,2,7,Diamond
3738,17425.0,19,43,759.1700000000001,2,2,2,6,Diamond
3739,17426.0,4,272,5022.26,1,1,1,3,Platinum
3740,17427.0,71,2,100.8,3,4,4,11,Bronze
3741,17428.0,0,343,17078.449999999997,1,1,1,3,Platinum
3742,17429.0,120,42,512.12,3,2,3,8,Gold
3743,17430.0,32,14,265.76000000000005,2,4,4,10,Silver
3744,17431.0,313,43,403.3,4,2,3,9,Gold
3745,17432.0,18,48,365.76,2,2,3,7,Diamond
3746,17433.0,88,54,303.15999999999997,3,2,3,8,Gold
3747,17434.0,2,138,2333.42,1,1,1,3,Platinum
3748,17436.0,1,9,216.3,1,4,4,9,Gold
3749,17438.0,247,19,378.30000000000007,4,3,3,10,Silver
3750,17440.0,147,8,177.1,4,4,4,12,Bronze
3751,17442.0,29,140,2210.2599999999998,2,1,1,4,Platinum
3752,17443.0,219,1,534.24,4,4,3,11,Bronze
3753,17444.0,147,135,2940.04,4,1,1,6,Diamond
3754,17446.0,176,9,120.90000000000002,4,4,4,12,Bronze
3755,17447.0,40,36,541.53,2,3,3,8,Gold
3756,17448.0,144,1,-4287.63,4,4,4,12,Bronze
3757,17449.0,2,278,2503.2100000000005,1,1,1,3,Platinum
3758,17450.0,8,350,187322.17,1,1,1,3,Platinum
3759,17451.0,1,107,1648.95,1,1,1,3,Platinum
3760,17453.0,17,19,486.71999999999997,2,3,3,8,Gold
3761,17454.0,192,61,517.53,4,2,3,9,Gold
3762,17455.0,203,8,131.7,4,4,4,12,Bronze
3763,17456.0,365,17,249.86,4,4,4,12,Bronze
3764,17457.0,126,19,1737.7,3,3,1,7,Diamond
3765,17458.0,15,54,316.49999999999994,1,2,3,6,Diamond
3766,17459.0,43,111,657.3,2,1,2,5,Platinum
3767,17460.0,78,37,452.63000000000005,3,3,3,9,Gold
3768,17461.0,22,106,735.82,2,1,2,5,Platinum
3769,17462.0,51,28,662.9399999999999,3,3,2,8,Gold
3770,17463.0,16,212,1860.81,1,1,1,3,Platinum
3771,17464.0,158,9,289.96000000000004,4,4,4,12,Bronze
3772,17466.0,10,41,763.28,1,3,2,6,Diamond
3773,17468.0,10,5,137.0,1,4,4,9,Gold
3774,17469.0,16,90,1843.06,1,2,1,4,Platinum
3775,17470.0,44,78,1125.0700000000002,2,2,2,6,Diamond
3776,17472.0,191,174,697.5400000000001,4,1,2,7,Diamond
3777,17475.0,79,14,194.36999999999995,3,4,4,11,Bronze
3778,17480.0,73,31,506.51,3,3,3,9,Gold
3779,17481.0,3,83,1249.3400000000001,1,2,2,5,Platinum
3780,17483.0,65,21,414.04,3,3,3,9,Gold
3781,17486.0,261,24,396.87,4,3,3,10,Silver
